5	110	103.86825	1.3593444
5	111	103.86825	1.3593618
5	112	103.86825	1.3593798
5	113	103.86824	1.3593978
5	114	103.86824	1.3594158
5	115	103.86824	1.3594338
5	116	103.86824	1.3594518
5	117	103.86823	1.3594698
5	118	103.86823	1.3594878
5	119	103.86823	1.3595058
5	120	103.86823	1.3595238
5	121	103.868225	1.3595418
5	122	103.868225	1.3595598
5	123	103.868225	1.3595778
5	124	103.868225	1.3595958
5	125	103.86822	1.3596138
5	126	103.86822	1.3596318
5	127	103.86822	1.3596498
5	128	103.86822	1.3596678
5	129	103.86821	1.3596857
5	130	103.86821	1.3597037
5	131	103.86821	1.3597217
5	132	103.8682	1.3597397
5	133	103.8682	1.3597577
5	134	103.8682	1.3597757
5	135	103.8682	1.3597937
5	136	103.868195	1.3598117
5	137	103.868195	1.3598297
5	138	103.868195	1.3598477
5	139	103.868195	1.3598573
5	140	103.86819	1.3598753
5	141	103.86819	1.3598933
5	142	103.86819	1.3599113
5	143	103.86818	1.3599293
5	144	103.86818	1.3599472
5	145	103.86818	1.3599652
5	146	103.86817	1.3599832
5	147	103.86817	1.3600012
5	148	103.86817	1.3600192
5	149	103.868164	1.3600372
5	150	103.868164	1.3600552
5	151	103.868164	1.3600732
5	152	103.86816	1.3600912
5	153	103.86816	1.3601092
5	154	103.86816	1.3601272
5	155	103.86815	1.3601452
5	156	103.86815	1.3601632
5	157	103.86815	1.3601811
5	158	103.86814	1.3601991
5	159	103.86814	1.3602171
5	160	103.86814	1.3602351
5	161	103.86813	1.3602531
5	162	103.86813	1.3602711
5	163	103.86813	1.3602891
5	164	103.868126	1.3603071
5	165	103.868126	1.3603251
5	166	103.868126	1.3603431
5	167	103.86812	1.3603611
5	168	103.86812	1.3603791
5	169	103.86811	1.3603971
5	170	103.86811	1.360415
5	171	103.86811	1.360433
5	172	103.8681	1.360451
5	173	103.8681	1.360469
5	174	103.8681	1.360487
5	175	103.868095	1.360505
5	176	103.868095	1.360523
5	177	103.868095	1.360541
5	178	103.86809	1.360559
5	179	103.86809	1.360577
5	180	103.86809	1.360595
5	181	103.86808	1.3606085
5	182	103.86808	1.3606265
5	183	103.86808	1.3606445
5	184	103.86807	1.3606625
5	185	103.86807	1.3606805
5	186	103.868065	1.3606985
5	187	103.868065	1.3607165
5	188	103.86806	1.3607345
5	189	103.86806	1.3607523
5	190	103.86806	1.3607703
5	191	103.86805	1.3607883
5	192	103.86805	1.3608063
5	193	103.86804	1.3608243
5	194	103.86804	1.3608423
5	195	103.86804	1.3608603
5	196	103.868034	1.3608783
5	197	103.868034	1.3608963
5	198	103.86803	1.3609142
5	199	103.86803	1.3609322
5	200	103.86802	1.3609502
5	201	103.86802	1.3609682
5	202	103.86802	1.3609862
5	203	103.86801	1.3610042
5	204	103.86801	1.3610222
5	205	103.868004	1.3610402
5	206	103.868004	1.3610582
5	207	103.868	1.3610762
5	208	103.868	1.3610941
5	209	103.868	1.3611121
5	210	103.86799	1.3611301
5	211	103.86799	1.3611481
5	212	103.86798	1.3611661
5	213	103.86798	1.3611841
5	214	103.86798	1.3612021
5	215	103.86797	1.3612201
5	216	103.86797	1.3612381
5	217	103.867966	1.361256
5	218	103.867966	1.361274
5	219	103.86796	1.361292
5	220	103.86796	1.36131
5	221	103.86796	1.361328
5	222	103.86795	1.361346
5	223	103.86795	1.361364
5	224	103.86794	1.361382
5	225	103.86794	1.3614
5	226	103.86794	1.3614179
5	227	103.867935	1.3614359
5	228	103.867935	1.3614539
5	229	103.867935	1.3614584
5	230	103.86793	1.3614764
5	231	103.86793	1.3614943
5	232	103.86792	1.3615123
5	233	103.86791	1.3615303
5	234	103.86791	1.3615483
5	235	103.867905	1.3615663
5	236	103.867905	1.3615843
5	237	103.8679	1.3616022
5	238	103.8679	1.3616202
5	239	103.86789	1.3616382
5	240	103.86789	1.3616562
5	241	103.86788	1.3616742
5	242	103.86788	1.3616922
5	243	103.867874	1.3617101
5	244	103.867874	1.3617281
5	245	103.86787	1.3617461
5	246	103.86786	1.3617641
5	247	103.86786	1.3617821
5	248	103.86785	1.3618001
5	249	103.86785	1.361818
5	250	103.86784	1.361836
5	251	103.86784	1.361854
5	252	103.867836	1.361872
5	253	103.867836	1.36189
5	254	103.86783	1.361908
5	255	103.86783	1.3619258
5	256	103.86782	1.3619438
5	257	103.86782	1.3619618
5	258	103.86781	1.3619798
5	259	103.86781	1.3619978
5	260	103.867805	1.3620157
5	261	103.867805	1.3620238
5	262	103.867805	1.3620418
5	263	103.8678	1.3620598
5	264	103.8678	1.3620778
5	265	103.8678	1.3620958
5	266	103.8678	1.3621138
5	267	103.8678	1.3621318
5	268	103.86779	1.3621498
5	269	103.86779	1.3621678
5	270	103.86779	1.3621857
5	271	103.86779	1.3622037
5	272	103.86779	1.3622217
5	273	103.86778	1.3622397
5	274	103.86778	1.3622577
5	275	103.86778	1.3622757
5	276	103.86778	1.3622937
5	277	103.86778	1.3623117
5	278	103.867775	1.3623297
5	279	103.867775	1.3623477
5	280	103.867775	1.3623657
5	281	103.867775	1.3623837
5	282	103.867775	1.3624017
5	283	103.86777	1.3624197
5	284	103.86777	1.3624377
5	285	103.86777	1.3624557
5	286	103.86777	1.3624737
5	287	103.86777	1.3624917
5	288	103.86776	1.3625097
5	289	103.86776	1.3625277
5	290	103.86776	1.3625457
5	291	103.86776	1.3625637
5	292	103.86776	1.3625817
5	293	103.86775	1.3625997
5	294	103.86775	1.3626177
5	295	103.86775	1.3626357
5	296	103.86775	1.3626537
5	297	103.86775	1.3626717
5	298	103.867744	1.3626897
5	299	103.867744	1.3627012
5	300	103.867744	1.3627192
5	301	103.867744	1.3627372
5	302	103.867744	1.3627552
5	303	103.867744	1.3627732
5	304	103.86774	1.3627912
5	305	103.86774	1.3628092
5	306	103.86774	1.3628272
5	307	103.86774	1.3628452
5	308	103.86774	1.3628632
5	309	103.86773	1.3628812
5	310	103.86773	1.3628992
5	311	103.86773	1.3629172
5	312	103.86773	1.3629352
5	313	103.86773	1.3629532
5	314	103.86773	1.3629712
5	315	103.86772	1.3629892
5	316	103.86772	1.3630072
5	317	103.86772	1.3630252
5	318	103.86772	1.3630432
5	319	103.86772	1.3630612
5	320	103.867714	1.3630792
5	321	103.867714	1.3630972
5	322	103.867714	1.3631152
5	323	103.867714	1.3631332
5	324	103.867714	1.3631512
5	325	103.86771	1.3631692
5	326	103.86771	1.3631872
5	327	103.86771	1.3632051
5	328	103.86771	1.3632231
5	329	103.86771	1.3632411
5	330	103.86771	1.3632591
5	331	103.8677	1.3632771
5	332	103.8677	1.3632951
5	333	103.8677	1.3633131
5	334	103.8677	1.3633311
5	335	103.8677	1.3633491
5	336	103.86769	1.3633671
5	337	103.86769	1.3633851
5	338	103.86769	1.3634031
5	339	103.86769	1.3634211
5	340	103.86769	1.3634391
5	341	103.86769	1.3634571
5	342	103.86768	1.3634751
5	343	103.86768	1.3634931
5	344	103.86768	1.3635111
5	345	103.86768	1.3635291
5	346	103.86768	1.3635471
5	347	103.867676	1.3635651
5	348	103.867676	1.3635831
5	349	103.867676	1.3636011
5	350	103.867676	1.3636191
5	351	103.867676	1.3636371
5	352	103.86767	1.3636512
5	353	103.867584	1.363656
5	354	103.8675	1.3636608
5	355	103.86742	1.3636657
5	356	103.86733	1.3636706
5	357	103.86725	1.3636755
5	358	103.867165	1.3636804
5	359	103.86708	1.3636853
5	360	103.867	1.3636901
5	361	103.86699	1.3636906
5	362	103.866905	1.3636948
5	363	103.86682	1.3636988
5	364	103.86674	1.363703
5	365	103.86665	1.3637072
5	366	103.86656	1.3637114
5	367	103.86648	1.3637155
5	368	103.866394	1.3637196
5	369	103.86631	1.3637238
5	370	103.86624	1.3637272
5	371	103.86623	1.3637451
5	372	103.86622	1.363763
5	373	103.86621	1.3637809
5	374	103.8662	1.3637987
5	375	103.86619	1.3638167
5	376	103.86618	1.3638346
5	377	103.86617	1.3638525
5	378	103.866165	1.3638704
5	379	103.86616	1.3638883
5	380	103.86614	1.3639061
5	381	103.866135	1.363924
5	382	103.86613	1.3639419
5	383	103.86612	1.3639599
5	384	103.866104	1.3639778
5	385	103.8661	1.3639957
5	386	103.86609	1.3640136
5	387	103.86608	1.3640254
5	388	103.86609	1.3640434
5	389	103.86609	1.3640614
5	390	103.8661	1.3640794
5	391	103.8661	1.3640974
5	392	103.866104	1.3641154
5	393	103.866104	1.3641334
5	394	103.86611	1.3641512
5	395	103.86611	1.3641692
5	396	103.86612	1.3641872
5	397	103.86612	1.3642052
5	398	103.86613	1.3642232
5	399	103.86613	1.3642412
5	400	103.866135	1.3642591
5	401	103.866135	1.3642771
5	402	103.86614	1.3642951
5	403	103.86614	1.3643131
5	404	103.86615	1.3643311
5	405	103.86615	1.3643363
5	406	103.866104	1.3643521
5	407	103.866066	1.364368
5	408	103.86602	1.3643838
5	409	103.86598	1.3643997
5	410	103.865944	1.3644155
5	411	103.8659	1.3644314
5	412	103.86586	1.3644472
5	413	103.865814	1.3644631
5	414	103.865776	1.3644791
5	415	103.86573	1.3644949
5	416	103.86569	1.3645108
5	417	103.865654	1.3645266
5	418	103.86561	1.3645425
5	419	103.86557	1.3645583
5	420	103.86554	1.3645693
5	421	103.86551	1.3645859
5	422	103.86547	1.3646026
5	423	103.86544	1.3646191
5	424	103.8654	1.3646358
5	425	103.86537	1.3646524
5	426	103.86533	1.3646691
5	427	103.8653	1.3646857
5	428	103.86527	1.3647023
5	429	103.865234	1.3647189
5	430	103.865204	1.3647355
5	431	103.865166	1.3647522
5	432	103.865135	1.3647687
5	433	103.8651	1.3647854
5	434	103.86507	1.364802
5	435	103.865036	1.3648187
5	436	103.865	1.3648353
5	437	103.86497	1.364852
5	438	103.86493	1.3648685
5	439	103.8649	1.3648851
5	440	103.86486	1.3649018
5	441	103.86483	1.3649184
5	442	103.8648	1.364935
5	443	103.86476	1.3649516
5	444	103.86473	1.3649683
5	445	103.86471	1.3649795
5	446	103.864685	1.3649971
5	447	103.86467	1.3650148
5	448	103.864655	1.3650324
5	449	103.86463	1.3650501
5	450	103.86462	1.3650677
5	451	103.8646	1.3650854
5	452	103.86458	1.365103
5	453	103.86456	1.3651206
5	454	103.86455	1.3651382
5	455	103.864525	1.3651558
5	456	103.86451	1.3651735
5	457	103.864494	1.3651911
5	458	103.86447	1.3652087
5	459	103.864456	1.3652264
5	460	103.86444	1.365244
5	461	103.86442	1.3652617
5	462	103.8644	1.3652793
5	463	103.86439	1.365297
5	464	103.864365	1.3653146
5	465	103.86435	1.3653322
5	466	103.864334	1.3653499
5	467	103.86431	1.3653675
5	468	103.864296	1.3653852
5	469	103.86428	1.3654028
5	470	103.86426	1.3654205
5	471	103.86424	1.3654381
5	472	103.86423	1.3654557
5	473	103.864204	1.3654733
5	474	103.86419	1.3654909
5	475	103.864174	1.3655086
5	476	103.86415	1.3655262
5	477	103.864136	1.3655438
5	478	103.86412	1.3655615
5	479	103.8641	1.3655791
5	480	103.86408	1.3655968
5	481	103.86407	1.3656144
5	482	103.864044	1.365632
5	483	103.86403	1.3656497
5	484	103.86401	1.3656673
5	485	103.86399	1.365685
5	486	103.863976	1.3657026
5	487	103.86396	1.3657203
5	488	103.86394	1.3657379
5	489	103.86392	1.3657556
5	490	103.86391	1.3657732
5	491	103.863884	1.3657908
5	492	103.86387	1.3658084
5	493	103.86385	1.365826
5	494	103.86383	1.3658437
5	495	103.863815	1.3658613
5	496	103.8638	1.3658789
5	497	103.86378	1.3658966
5	498	103.86376	1.3659142
5	499	103.86375	1.3659319
5	500	103.86372	1.3659495
5	501	103.86371	1.3659672
5	502	103.86369	1.3659848
5	503	103.86367	1.3660024
5	504	103.863655	1.3660201
5	505	103.86364	1.3660377
5	506	103.86362	1.3660554
5	507	103.8636	1.366073
5	508	103.86359	1.3660907
5	509	103.86356	1.3661083
5	510	103.86355	1.366126
5	511	103.86353	1.3661435
5	512	103.86351	1.3661611
5	513	103.863495	1.3661788
5	514	103.86348	1.3661964
5	515	103.86346	1.366214
5	516	103.86344	1.3662317
5	517	103.86343	1.3662493
5	518	103.8634	1.366267
5	519	103.86339	1.3662846
5	520	103.86337	1.3663023
5	521	103.86335	1.3663199
5	522	103.863335	1.3663375
5	523	103.86332	1.3663552
5	524	103.8633	1.3663728
5	525	103.86328	1.3663905
5	526	103.863266	1.3664081
5	527	103.86324	1.3664258
5	528	103.86323	1.3664434
5	529	103.86321	1.366461
5	530	103.86319	1.3664786
5	531	103.863174	1.3664962
5	532	103.86316	1.3665138
5	533	103.86314	1.3665315
5	534	103.86312	1.3665491
5	535	103.863106	1.3665668
5	536	103.86308	1.3665844
5	537	103.86307	1.3666021
5	538	103.86305	1.3666197
5	539	103.86303	1.3666373
5	540	103.863014	1.366655
5	541	103.863	1.3666726
5	542	103.862976	1.3666903
5	543	103.86296	1.3667079
5	544	103.862946	1.3667256
5	545	103.86292	1.3667432
5	546	103.86291	1.3667608
5	547	103.86289	1.3667785
5	548	103.86287	1.366796
5	549	103.862854	1.3668137
5	550	103.86284	1.3668313
5	551	103.862816	1.366849
5	552	103.8628	1.3668666
5	553	103.862785	1.3668842
5	554	103.86276	1.3669019
5	555	103.86275	1.3669195
5	556	103.86273	1.3669372
5	557	103.86271	1.3669548
5	558	103.86269	1.3669724
5	559	103.86268	1.3669901
5	560	103.862656	1.3670077
5	561	103.86264	1.3670254
5	562	103.862625	1.367043
5	563	103.8626	1.3670607
5	564	103.86259	1.3670783
5	565	103.86257	1.367096
5	566	103.86255	1.3671136
5	567	103.86253	1.3671311
5	568	103.86252	1.3671488
5	569	103.862495	1.3671664
5	570	103.86248	1.367184
5	571	103.862465	1.3672017
5	572	103.86244	1.3672193
5	573	103.86243	1.367234
5	574	103.862434	1.367252
5	575	103.86244	1.36727
5	576	103.86244	1.3672879
5	577	103.86245	1.3673059
5	578	103.86245	1.3673239
5	579	103.86246	1.3673419
5	580	103.862465	1.3673599
5	581	103.862465	1.3673778
5	582	103.86247	1.3673958
5	583	103.86247	1.3674138
5	584	103.86248	1.3674318
5	585	103.86249	1.3674498
5	586	103.86249	1.3674676
5	587	103.862495	1.3674856
5	588	103.862495	1.3675036
5	589	103.8625	1.3675216
5	590	103.86251	1.3675396
5	591	103.86251	1.3675575
5	592	103.86252	1.3675755
5	593	103.86252	1.3675935
5	594	103.862526	1.3676115
5	595	103.86253	1.3676295
5	596	103.86253	1.3676474
5	597	103.86254	1.3676654
5	598	103.86254	1.3676834
5	599	103.86255	1.3677014
5	600	103.86256	1.3677194
5	601	103.86256	1.3677373
5	602	103.862564	1.3677553
5	603	103.86257	1.3677733
5	604	103.86257	1.3677913
5	605	103.86258	1.3678092
5	606	103.86258	1.3678272
5	607	103.86259	1.3678452
5	608	103.862595	1.3678632
5	609	103.862595	1.3678812
5	610	103.8626	1.3678991
5	611	103.8626	1.3679171
5	612	103.86261	1.3679351
5	613	103.86262	1.3679531
5	614	103.86262	1.3679711
5	615	103.862625	1.367989
5	616	103.862625	1.368007
5	617	103.86263	1.368025
5	618	103.86264	1.368043
5	619	103.86264	1.368061
5	620	103.86265	1.3680788
5	621	103.86265	1.3680968
5	622	103.862656	1.3681148
5	623	103.86266	1.3681328
5	624	103.86266	1.3681508
5	625	103.86267	1.3681687
5	626	103.86267	1.3681736
5	627	103.86268	1.3681915
5	628	103.862686	1.3682094
5	629	103.8627	1.3682272
5	630	103.86271	1.3682451
5	631	103.86272	1.368263
5	632	103.86273	1.3682809
5	633	103.86274	1.3682989
5	634	103.86275	1.3683168
5	635	103.86276	1.3683347
5	636	103.86277	1.3683525
5	637	103.86278	1.3683704
5	638	103.862785	1.3683883
5	639	103.8628	1.3684062
5	640	103.86281	1.368424
5	641	103.862816	1.3684419
5	642	103.86283	1.3684598
5	643	103.86284	1.3684777
5	644	103.86285	1.3684956
5	645	103.862854	1.3685135
5	646	103.86287	1.3685313
5	647	103.86288	1.3685493
5	648	103.862885	1.3685672
5	649	103.8629	1.3685851
5	650	103.86291	1.368603
5	651	103.862915	1.3686209
5	652	103.86293	1.3686388
5	653	103.86294	1.3686566
5	654	103.862946	1.3686745
5	655	103.86295	1.3686924
5	656	103.86297	1.3687103
5	657	103.862976	1.3687282
5	658	103.86298	1.368746
5	659	103.863	1.3687639
5	660	103.86301	1.3687818
5	661	103.863014	1.3687998
5	662	103.86302	1.3688177
5	663	103.86304	1.3688356
5	664	103.863045	1.3688534
5	665	103.86305	1.3688713
5	666	103.86307	1.3688892
5	667	103.863075	1.3689071
5	668	103.86308	1.368925
5	669	103.8631	1.3689429
5	670	103.863106	1.3689607
5	671	103.86311	1.3689786
5	672	103.86312	1.3689965
5	673	103.86314	1.3690144
5	674	103.863144	1.3690324
5	675	103.86315	1.3690503
5	676	103.86317	1.3690681
5	677	103.863174	1.369086
5	678	103.86318	1.3691039
5	679	103.86319	1.3691218
5	680	103.863205	1.3691397
5	681	103.86321	1.3691576
5	682	103.86322	1.3691754
5	683	103.863235	1.3691933
5	684	103.86324	1.3692112
5	685	103.86325	1.3692291
5	686	103.863266	1.369247
5	687	103.86327	1.3692648
5	688	103.86328	1.3692828
5	689	103.86329	1.3693007
5	690	103.863304	1.3693186
5	691	103.86331	1.3693365
5	692	103.86332	1.3693544
5	693	103.863335	1.3693722
5	694	103.86334	1.3693901
5	695	103.86335	1.369408
5	696	103.86336	1.3694259
5	697	103.86337	1.3694438
5	698	103.86338	1.3694617
5	699	103.86339	1.3694795
5	700	103.8634	1.3694974
5	701	103.86341	1.3695153
5	702	103.86341	1.3695196
5	703	103.86345	1.3695358
5	704	103.863495	1.369552
5	705	103.86353	1.3695681
5	706	103.86357	1.3695843
5	707	103.86361	1.3696005
5	708	103.86365	1.3696166
5	709	103.863686	1.3696328
5	710	103.86373	1.369649
5	711	103.86377	1.3696653
5	712	103.86381	1.3696814
5	713	103.863846	1.3696976
5	714	103.863884	1.3697138
5	715	103.86392	1.36973
5	716	103.86394	1.369736
5	717	103.86398	1.3697518
5	718	103.86402	1.3697677
5	719	103.86407	1.3697835
5	720	103.86411	1.3697994
5	721	103.86415	1.3698153
5	722	103.8642	1.3698312
5	723	103.864235	1.369847
5	724	103.86428	1.3698629
5	725	103.86432	1.3698789
5	726	103.864365	1.3698947
5	727	103.86441	1.3699106
5	728	103.86445	1.3699265
5	729	103.864494	1.3699423
5	730	103.8645	1.3699454
5	731	103.864555	1.36996
5	732	103.86461	1.3699745
5	733	103.864655	1.3699869
5	734	103.864655	1.3700049
5	735	103.86466	1.3700228
5	736	103.86467	1.3700408
5	737	103.86468	1.3700588
5	738	103.864685	1.3700767
5	739	103.86469	1.3700947
5	740	103.86469	1.3701125
5	741	103.8647	1.3701305
5	742	103.86471	1.3701485
5	743	103.864716	1.3701664
5	744	103.86472	1.3701844
5	745	103.86473	1.3702023
5	746	103.86473	1.3702203
5	747	103.86474	1.3702383
5	748	103.864746	1.3702562
5	749	103.86475	1.3702742
5	750	103.86476	1.3702922
5	751	103.86477	1.3703101
5	752	103.86477	1.3703281
5	753	103.86478	1.370346
5	754	103.864784	1.370364
5	755	103.86479	1.370382
5	756	103.8648	1.3703998
5	757	103.86481	1.3704178
5	758	103.864815	1.3704357
5	759	103.864815	1.3704537
5	760	103.86482	1.3704717
5	761	103.86483	1.3704896
5	762	103.86484	1.3705076
5	763	103.864845	1.3705256
5	764	103.86485	1.3705435
5	765	103.86485	1.3705615
5	766	103.86486	1.3705794
5	767	103.86487	1.3705974
5	768	103.864876	1.3706154
5	769	103.86488	1.370632
5	770	103.86484	1.3706164
5	771	103.86479	1.3706009
5	772	103.864746	1.3705854
5	773	103.8647	1.3705698
5	774	103.864655	1.3705543
5	775	103.86461	1.3705388
5	776	103.86456	1.3705233
5	777	103.86452	1.3705077
5	778	103.86447	1.3704922
5	779	103.864426	1.3704767
5	780	103.86438	1.3704611
5	781	103.864334	1.3704456
5	782	103.86429	1.3704301
5	783	103.86424	1.3704145
5	784	103.8642	1.370399
5	785	103.86415	1.3703835
5	786	103.864105	1.370368
5	787	103.86406	1.3703524
5	788	103.86401	1.3703369
5	789	103.86399	1.3703303
5	790	103.863945	1.3703147
5	791	103.8639	1.370299
5	792	103.86386	1.3702834
5	793	103.863815	1.3702677
5	794	103.86377	1.3702521
5	795	103.86372	1.3702365
5	796	103.86368	1.3702209
5	797	103.86363	1.3702052
5	798	103.86359	1.3701895
5	799	103.86355	1.3701739
5	800	103.8635	1.3701583
5	801	103.86346	1.3701427
5	802	103.86341	1.370127
5	803	103.863365	1.3701113
5	804	103.86332	1.3700957
5	805	103.86327	1.3700801
5	806	103.86323	1.3700645
5	807	103.86319	1.3700489
5	808	103.863144	1.3700331
5	809	103.8631	1.3700175
5	810	103.86305	1.3700019
5	811	103.86301	1.3699863
5	812	103.86296	1.3699707
5	813	103.862915	1.3699551
5	814	103.86287	1.3699393
5	815	103.86283	1.3699237
5	816	103.862785	1.3699081
5	817	103.86274	1.3698925
5	818	103.86269	1.3698769
5	819	103.86265	1.3698612
5	820	103.8626	1.3698455
5	821	103.86256	1.3698299
5	822	103.86252	1.3698143
5	823	103.86247	1.3697987
5	824	103.86245	1.3697921
5	825	103.8624	1.3697779
5	826	103.86234	1.3697636
5	827	103.86228	1.3697494
5	828	103.86223	1.3697352
5	829	103.862175	1.3697209
5	830	103.86212	1.3697067
5	831	103.86207	1.3696924
5	832	103.86201	1.3696783
5	833	103.86195	1.3696641
5	834	103.8619	1.3696498
5	835	103.86185	1.3696356
5	836	103.861786	1.3696214
5	837	103.86173	1.3696071
5	838	103.86168	1.3695929
5	839	103.861626	1.3695787
5	840	103.861565	1.3695644
5	841	103.86151	1.3695502
5	842	103.86146	1.369536
5	843	103.861404	1.3695217
5	844	103.86134	1.3695076
5	845	103.86129	1.3694934
5	846	103.86124	1.3694791
5	847	103.86118	1.3694649
5	848	103.861176	1.3694634
5	849	103.86112	1.3694493
5	850	103.86107	1.369435
5	851	103.86101	1.3694208
5	852	103.860954	1.3694065
5	853	103.8609	1.3693922
5	854	103.86085	1.369378
5	855	103.860794	1.3693637
5	856	103.86073	1.3693495
5	857	103.86068	1.3693352
5	858	103.86063	1.3693216
5	859	103.8606	1.3693388
5	860	103.86057	1.369356
5	861	103.86055	1.3693732
5	862	103.86052	1.3693904
5	863	103.8605	1.3694075
5	864	103.860466	1.3694247
5	865	103.86044	1.369442
5	866	103.86041	1.3694592
5	867	103.860405	1.3694654
5	868	103.860405	1.3694834
5	869	103.860405	1.3695012
5	870	103.8604	1.3695192
5	871	103.8604	1.3695372
5	872	103.8604	1.3695552
5	873	103.86039	1.3695732
5	874	103.86039	1.3695912
5	875	103.86039	1.3696092
5	876	103.86038	1.3696272
5	877	103.86038	1.3696452
5	878	103.86038	1.3696632
5	879	103.860374	1.3696812
5	880	103.860374	1.3696992
5	881	103.860374	1.3697172
5	882	103.86037	1.3697352
5	883	103.86037	1.3697532
5	884	103.86037	1.3697712
5	885	103.86036	1.3697891
5	886	103.86036	1.3698071
5	887	103.86036	1.3698251
5	888	103.86035	1.3698431
5	889	103.86035	1.3698611
5	890	103.86035	1.3698791
5	891	103.860344	1.3698971
5	892	103.860344	1.3699151
5	893	103.860344	1.3699331
5	894	103.86034	1.3699511
5	895	103.86034	1.3699691
5	896	103.86034	1.3699871
5	897	103.86033	1.3700051
5	898	103.86033	1.3700231
5	899	103.86033	1.3700411
5	900	103.86033	1.3700591
5	901	103.86032	1.370077
5	902	103.86032	1.370095
5	903	103.86032	1.370113
5	904	103.86031	1.370131
5	905	103.86031	1.370149
5	906	103.86031	1.370167
5	907	103.860306	1.370185
5	908	103.860306	1.370203
5	909	103.860306	1.370221
5	910	103.8603	1.370239
5	911	103.8603	1.3702506
5	912	103.8603	1.3702686
5	913	103.8603	1.3702866
5	914	103.86029	1.3703046
5	915	103.86029	1.3703226
5	916	103.86029	1.3703406
5	917	103.86028	1.3703586
5	918	103.86028	1.3703766
5	919	103.86028	1.3703946
5	920	103.860275	1.3704126
5	921	103.860275	1.3704306
5	922	103.860275	1.3704486
5	923	103.860275	1.3704666
5	924	103.86027	1.3704845
5	925	103.86027	1.3705025
5	926	103.86027	1.3705205
5	927	103.86026	1.3705385
5	928	103.86026	1.3705565
5	929	103.86026	1.3705745
5	930	103.86026	1.3705925
5	931	103.86025	1.3706105
5	932	103.86025	1.3706285
5	933	103.86025	1.3706465
5	934	103.860245	1.3706645
5	935	103.860245	1.3706825
5	936	103.860245	1.3707005
5	937	103.860245	1.3707185
5	938	103.86024	1.3707365
5	939	103.86024	1.3707545
5	940	103.86024	1.3707725
